,Date,Region,pct_change
266,2016-04-30,Bellevue,2.758620689655178
267,2016-05-31,Bellevue,2.684563758389258
268,2016-06-30,Bellevue,-7.189542483660127
269,2016-07-31,Bellevue,2.8169014084507005
270,2016-08-31,Bellevue,-5.47945205479452
271,2016-09-30,Bellevue,5.652173913043468
272,2016-10-31,Bellevue,-5.075445816186552
273,2016-11-30,Bellevue,10.260115606936427
274,2016-12-31,Bellevue,-1.1795543905635641
275,2017-01-31,Bellevue,20.026525198938995
276,2017-02-28,Bellevue,-0.8839779005524906
277,2017-03-31,Bellevue,-2.1181716833890696
278,2017-04-30,Bellevue,-5.46697038724373
279,2017-05-31,Bellevue,10.843373493975905
280,2017-06-30,Bellevue,-5.978260869565222
281,2017-07-31,Bellevue,-5.202312138728327
282,2017-08-31,Bellevue,13.902439024390233
283,2017-09-30,Bellevue,-8.993576017130621
284,2017-10-31,Bellevue,3.0588235294117583
285,2017-11-30,Bellevue,-2.853881278538817
286,2017-12-31,Bellevue,6.933019976498245
287,2018-01-31,Bellevue,-2.197802197802201
288,2018-02-28,Bellevue,5.0561797752809
289,2018-03-31,Bellevue,-4.385026737967912
290,2018-04-30,Bellevue,1.5659955257270708
291,2018-05-31,Bellevue,10.13215859030836
292,2018-06-30,Bellevue,-9.499999999999996
293,2018-07-31,Bellevue,-2.4309392265193353
294,2018-08-31,Bellevue,-1.1325028312570762
295,2018-09-30,Bellevue,-2.0618556701030966
296,2018-10-31,Bellevue,-0.8187134502923965
297,2018-11-30,Bellevue,1.8867924528301883
298,2018-12-31,Bellevue,2.430555555555558
299,2019-01-31,Bellevue,-5.0847457627118615
300,2019-02-28,Bellevue,10.000000000000009
301,2019-03-31,Bellevue,-1.7316017316017285
302,2019-04-30,Bellevue,2.422907488986792
303,2019-05-31,Bellevue,1.6129032258064502
304,2019-06-30,Bellevue,-0.7407407407407418
305,2019-07-31,Bellevue,-9.168443496801704
306,2019-08-31,Bellevue,3.7558685446009488
307,2019-09-30,Bellevue,-3.8461538461538436
308,2019-10-31,Bellevue,2.35294117647058
309,2019-11-30,Bellevue,13.448275862068959
310,2019-12-31,Bellevue,-14.589665653495443
311,2020-01-31,Bellevue,8.185053380782925
312,2020-02-29,Bellevue,9.100877192982448
313,2020-03-31,Bellevue,-8.040201005025127
314,2020-04-30,Bellevue,8.196721311475418
315,2020-05-31,Bellevue,-0.8080808080808133
316,2020-06-30,Bellevue,0.8146639511201537
317,2020-07-31,Bellevue,6.060606060606055
318,2020-08-31,Bellevue,4.380952380952374
319,2020-09-30,Bellevue,3.3759124087591186
320,2020-10-31,Bellevue,4.854368932038833
321,2020-11-30,Bellevue,-10.52188552188552
322,2020-12-31,Bellevue,-15.333960489181564
323,2021-01-31,Bellevue,15.11111111111112
324,2012-02-29,Bothell,3.5031847133758065
325,2012-03-31,Bothell,-3.076923076923077
326,2012-04-30,Bothell,3.1746031746031855
327,2012-05-31,Bothell,-2.1538461538461506
328,2012-06-30,Bothell,0.6289308176100628
329,2012-07-31,Bothell,3.750000000000009
330,2012-08-31,Bothell,0.9036144578313143
331,2012-09-30,Bothell,-8.059701492537318
332,2012-10-31,Bothell,5.519480519480524
