Date,AMZN,BA,MSFT,BTC,Gold,30 T-Bond,Median Sale Price
2015-06-30,0.01132260093656079,-0.012809564474807966,-0.057831839521980344,0.08919613876828403,-0.015215198386012041,0.07986111111111116,-0.005441645314373078
2015-07-31,0.23511253426708745,0.039287773933102565,0.05775764439411102,0.10971786833855801,-0.06547161758429365,-0.06109324758842438,-0.0006246026465974719
2015-08-31,-0.04338338151636667,-0.09357009086495094,-0.06809421841541752,-0.2077143056427425,0.04347826086956541,0.010273972602739878,-0.036553338753594344
2015-09-30,-0.0019497358107976037,0.0020661157024792765,0.01700367647058809,0.04789153974821736,-0.01759453781512621,-0.027118644067796627,0.02033561423469643
2015-10-31,0.22272363203031897,0.13073692248949986,0.1893357433348397,0.371755019742922,0.02289940301167248,0.020905923344947785,0.0011685571436135245
2015-11-30,0.0621505032752836,-0.017694333761059,0.03248480243161089,0.14894659480646744,-0.06550522648083623,0.017064846416382284,0.033315171170966495
2015-12-31,0.01668170878459696,-0.005912684771399057,0.020791168353265777,0.1326226012793177,-0.005126771066368385,0.010067114093959662,0.00551481711973012
2016-01-31,-0.13151548328870077,-0.1691679922539595,-0.007029560201874396,-0.13137707078313254,0.0460976295324651,-0.08637873754152814,0.011076221694859889
2016-02-29,-0.058739352640545195,-0.016232414883875723,-0.07642040297694686,0.18733237612765152,0.10989699955217191,-0.050909090909090904,0.04301821466413158
2016-03-31,0.07442264533410548,0.07412421729565066,0.08549528301886777,-0.05434881810714609,0.0024209167204647386,0.0,-0.011563427253070246
2016-04-30,0.11109426588504823,0.06191901685835832,-0.09704870541372446,0.07667808714954405,0.04644984704556432,0.019157088122605526,0.04249174424850888
2016-05-31,0.09581709850058351,-0.06416913946587544,0.06276318427912586,0.20390372893510222,-0.05538887606738985,-0.007518796992481258,-0.006743222046885711
2016-06-30,-0.009919893745071073,0.029488703923900017,-0.034528301886792456,0.18215661820821616,0.08551184949914492,-0.1287878787878789,-0.0024722985239274964
2016-07-31,0.060353260110114215,0.029183029183029063,0.10768028141489139,0.032026956809271034,0.01305424262885424,-0.05217391304347807,0.010917335425120411
2016-08-31,0.013639778073562647,-0.031497830315726505,0.013761467889908285,-0.12457470668111004,-0.024513071169369738,0.022935779816513735,-0.0174356509369753
2016-09-30,0.08860315148993703,0.017690227887215304,0.002436477549599747,0.05357454076475299,0.005314303067112114,0.04035874439461873,-0.007147167902030072
2016-10-31,-0.05671734483046886,0.08114467891301036,0.04027777777777786,0.14785284192417114,-0.033152091829028896,0.11206896551724155,0.014637841520568795
2016-11-30,-0.049694867184928215,0.05708067120690852,0.0056742323097462855,0.05438824038045831,-0.060610794345075325,0.1705426356589148,0.03746962067540327
2016-12-31,-0.0009326245386840348,0.0340063761955367,0.031198141387321687,0.30506806626209615,-0.015964080818159143,0.013245033112582849,0.010018832386167853
2017-01-31,0.09816368170482881,0.04971736896197321,0.040392661731573964,-0.03507393908927148,0.022222222222222143,-0.0032679738562092497,0.04183689057167439
2017-02-28,0.02618157089425366,0.10286378656223238,-0.010363495746326556,0.2915287350084115,0.03537774838816321,-0.026229508196721207,0.01152956256441251
2017-03-31,0.049110101296980124,-0.01869832991177922,0.02938418255704911,-0.1185680070591203,-0.002474852307200903,0.01683501683501687,0.012069882239192697
2017-04-30,0.043370857490919734,0.04506389234422703,0.03947767992711815,0.2736018153042352,0.01328531412565015,-0.019867549668874163,0.024934819893703164
2017-05-31,0.07527648947556198,0.01514905588919535,0.020157756354075573,0.6251918283015054,0.005923702709106804,-0.030405405405405372,0.014987455424537499
2017-06-30,-0.02676399026763987,0.053935937749826746,-0.01302978235967922,0.17335028420344734,-0.005496231155778908,-0.010452961672474004,0.00512144907369616
2017-07-31,0.020433884297520688,0.22609355246523388,0.054693166980995134,0.06724714602013093,0.001815885046581478,0.01760563380281699,-0.0014932648709656826
2017-08-31,-0.007268825042013316,-0.011548296626247678,0.028473177441540543,0.7200417859060848,0.05579635905114655,-0.05536332179930803,-0.0005260495712278157
2017-09-30,-0.019630838262288397,0.06071100726028544,-0.0037448174401497614,-0.13129204856997445,-0.00940509069194606,0.04761904761904767,-0.004126944961340362
2017-10-31,0.14971654444271065,0.014830258447739997,0.11665995435628962,0.5091723696519128,-0.011302840780649581,0.006993006993007089,0.013627877851762893
2017-11-30,0.06466234800231607,0.07295139158074271,0.011901899495070811,0.7196895552771687,-0.02842771130249211,-0.01736111111111105,0.015627605319481708
2017-12-31,-0.006186530698959025,0.06542630057803467,0.016276583105619524,0.4102294866760381,0.028710385942893213,-0.03180212014134276,-0.0018884003634922486
2018-01-31,0.24063892190479463,0.20162083347461923,0.11070844049567441,-0.3331479185905969,0.02211377154186356,0.07664233576642343,0.04336896703973703
2018-02-28,0.04242912970659374,0.022123768942066135,-0.013051257762340951,0.09970780082041708,-0.018576544315129895,0.0610169491525423,0.01863356874505251
2018-03-31,-0.0430493570035374,-0.09477927169321665,-0.02666097899114861,-0.27851549387234,0.0066894716837704316,-0.051118210862619695,0.007033868609622074
2018-04-30,0.08207470255779592,0.0173234110040259,0.02465213103977204,0.17827305132233962,-0.0015102318205844067,0.047138047138046923,0.01863663019913364
2018-05-31,0.04053941882219214,0.055762081784386686,0.05688622754491024,-0.19638526139531676,-0.014898283294260017,-0.03536977491961413,0.008081310118873919
2018-06-30,0.04306525447650378,-0.04727964561562936,-0.002326993120194243,-0.16905059824286284,-0.03938277291570702,-0.00666666666666671,-0.021653876661242744
2018-07-31,0.045675961877868154,0.06196536615898185,0.07575296623060535,0.24421462166218832,-0.019899304723087874,0.033557046979865834,-0.010875760546463553
2018-08-31,0.1323645242596092,-0.03791748526522587,0.058917797888386136,-0.08731266629700951,-0.021281800391389494,-0.019480519480519543,-0.044817555077097615
2018-09-30,-0.0048243413109687605,0.08492079698941035,0.018160776284162683,-0.07480454438745388,-0.0053320003332498755,0.056291390728476776,0.027924606054277934
2018-10-31,-0.20219171243135292,-0.04581876848615207,-0.06610125032788317,-0.027831558939454215,0.015411676019767118,0.06269592476489039,-0.024988209708947662
2018-11-30,0.057671729213208955,-0.022825903173082418,0.03819867053646653,-0.37478150690240464,0.009321125134042596,-0.026548672566371723,0.0384214576181503
2018-12-31,-0.11134974588355018,-0.06996193332564304,-0.08404725403553082,-0.06651317537223744,0.04470415168355668,-0.08484848484848484,-0.04996142292937944
2019-01-31,0.14431713016904468,0.1957209302325582,0.0281579206458602,-0.072889450232548,0.0344207150121254,-0.009933774834437026,-0.0031121685797672605
2019-02-28,-0.04590598872423246,0.14091592759711635,0.07277602221583823,0.1108129204269388,0.0230658700748696,0.03344481605351168,0.04469232152877267
2019-03-31,0.08593573724105563,-0.133057550686426,0.0527537266803535,0.07384306046825007,-0.01833234772324066,-0.09061488673139151,-0.009023518041237133
2019-04-30,0.08185876737329778,-0.00977924597556501,0.10734271663557737,0.2934077730340712,-0.009638554216867434,0.04270462633451966,0.021670066235888408
2019-05-31,-0.07861325083570381,-0.09552807858296486,-0.052986217457886564,0.6131306087800148,0.013534063260340679,-0.11945392491467577,0.038805903138698916
2019-06-30,0.0667917321570417,0.0655718509411316,0.08311772315653299,0.44680613635295763,0.07576894223555897,-0.023255813953488413,-0.03215495209539243
2019-07-31,-0.014179116300438888,-0.0627180571962308,0.017243953418931035,-0.18768120354470874,0.010460251046025215,0.003968253968253954,0.001276786782776984
2019-08-31,-0.04847384265955279,0.06714930535201358,0.01166801203493062,-0.041433081899675206,0.06349206349206349,-0.22529644268774696,-0.01947515173977965
2019-09-30,-0.022732774490651808,0.04498887637672011,0.008486870738430241,-0.14069821515336667,-0.0362751460090851,0.08163265306122458,0.008667784053544736
2019-10-31,0.023474719311485037,-0.1066049885667727,0.031216284255196847,0.10800064067251203,0.028146252777590863,0.023584905660377187,-0.02272071552139643
2019-11-30,0.013587293010480339,0.0772851637198082,0.0558694287507846,-0.15355131354303442,-0.03196018075839946,0.018433179723502224,0.03236401212147144
2019-12-31,0.026121723678365072,-0.11038287181167739,0.0417492403223676,-0.07106880727416698,0.02800893038360064,0.08144796380090513,-0.03255764074892453
2020-01-31,0.08706381504892202,-0.022992387033398898,0.07945466074825625,0.30765073900133144,0.04501480750246789,-0.16736401673640167,0.04899738393990982
2020-02-29,-0.062213748058465135,-0.13560813146070938,-0.04828761087939848,-0.0650141443920893,-0.013350966685559573,-0.170854271356784,0.01954181488203277
2020-03-31,0.03502057067020581,-0.45788957144414966,-0.02654157150793146,-0.2656556324735403,0.019084700325525006,-0.18181818181818177,-0.021274778221126
2020-04-30,0.26890014976509446,-0.05444548746144551,0.13632616828355837,0.36008358127456797,0.06538895152198432,-0.05185185185185193,0.0434524923814501
2020-05-31,-0.012784963621665368,0.034250460927527815,0.022543384855755688,0.07500396342471838,0.029805996472663132,0.1015625,0.010449844048034063
2020-06-30,0.1295667732571233,0.25677065478231076,0.11055934515688937,-0.029372071705031533,0.027858651595592754,0.0,0.027349288429243
2020-07-31,0.14711362104087966,-0.138025095471904,0.007370645177141144,0.2431977473755087,0.0963065815051376,-0.14893617021276595,0.008627699003574296
2020-08-31,0.09046096287776328,0.08746835443037981,0.1000926784059315,0.02682154375327528,-0.001722478342367939,0.2416666666666667,-0.0020152953718793887
2020-09-30,-0.08757852887312512,-0.03817949016412525,-0.06739679865206394,-0.08021581778964026,-0.04212128901294088,-0.020134228187919434,0.006684542931967963
2020-10-31,-0.03575409768382809,-0.12628585259590952,-0.03736984738268445,0.2636604670821239,-0.0053509933774833485,0.13013698630136994,0.004568273157187663
2020-11-30,0.043439882746241,0.45931158667497773,0.057292438385933675,0.427933851540957,-0.05140087354852452,-0.042424242424242364,0.02235493545447631
2020-12-31,0.028058357849017,0.01589862844668022,0.03900593263885632,0.5019595137021498,0.06412488067830857,0.04430379746835422,-0.0042069499222398
2021-01-31,-0.01557601790643337,-0.09282444174530502,0.04289182627461563,0.19686502113252757,-0.023639913461031004,0.13333333333333353,0.013142552474310287
